"","Fraud","Amount","card_freq_1","card_freq_3","card_freq_7","card_freq_14","card_freq_30","merchant_freq_1","merchant_freq_3","merchant_freq_7","merchant_freq_14","merchant_freq_30","merchant_card_1","merchant_card_3","merchant_card_7","merchant_card_14","merchant_card_30","card_merchant_1","card_merchant_3","card_merchant_7","card_merchant_14","card_merchant_30","Avg_Amount_Card_1","Avg_Amount_Card_3","Avg_Amount_Card_7","Avg_Amount_Card_14","Avg_Amount_Card_30","Total_Amount_Card_1","Total_Amount_Card_3","Total_Amount_Card_7","Total_Amount_Card_14","Total_Amount_Card_30","Median_Amount_Card_1","Median_Amount_Card_3","Median_Amount_Card_7","Median_Amount_Card_14","Median_Amount_Card_30","Max_Amount_Card_1","Max_Amount_Card_3","Max_Amount_Card_7","Max_Amount_Card_14","Max_Amount_Card_30","Avg_Amount_Merch_1","Avg_Amount_Merch_3","Avg_Amount_Merch_7","Avg_Amount_Merch_14","Avg_Amount_Merch_30","Total_Amount_Merch_1","Total_Amount_Merch_3","Total_Amount_Merch_7","Total_Amount_Merch_14","Total_Amount_Merch_30","Median_Amount_Merch_1","Median_Amount_Merch_3","Median_Amount_Merch_7","Median_Amount_Merch_14","Median_Amount_Merch_30","Max_Amount_Merch_1","Max_Amount_Merch_3","Max_Amount_Merch_7","Max_Amount_Merch_14","Max_Amount_Merch_30","zip_card_1","zip_card_3","zip_card_7","zip_card_14","zip_card_30","zip_merchant_1","zip_merchant_3","zip_merchant_7","zip_merchant_14","zip_merchant_30"
"62706","Yes",860.35,5,24,24,24,24,5,24,24,24,24,1,1,1,1,1,1,1,1,1,1,0.998472726,1.068564736,1.068564736,1.068564736,1.068564736,0.199694545,0.044523531,0.044523531,0.044523531,0.044523531,0.986979465,1.062298199,1.062298199,1.062298199,1.062298199,0.959237828,0.959237828,0.959237828,0.959237828,0.959237828,861.666,1.068564736,1.068564736,1.068564736,1.068564736,0.199694545,0.044523531,0.044523531,0.044523531,0.044523531,0.986979465,1.062298199,1.062298199,1.062298199,1.062298199,0.959237828,0.959237828,0.959237828,0.959237828,0.959237828,1,1,1,1,1,1,1,1,1,1
"62776","Yes",871.7,5,24,24,24,24,5,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1.011644883,1.082661569,1.082661569,1.082661569,1.082661569,0.202328977,0.045110899,0.045110899,0.045110899,0.045110899,1,1.076312361,1.076312361,1.076312361,1.076312361,0.971892386,0.971892386,0.971892386,0.971892386,0.971892386,861.666,1.082661569,1.082661569,1.082661569,1.082661569,0.202328977,0.045110899,0.045110899,0.045110899,0.045110899,1,1.076312361,1.076312361,1.076312361,1.076312361,0.971892386,0.971892386,0.971892386,0.971892386,0.971892386,1,1,1,1,1,1,1,1,1,1
"62932","Yes",896.91,5,24,24,24,24,5,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1.040902159,1.113972683,1.113972683,1.113972683,1.113972683,0.208180432,0.046415528,0.046415528,0.046415528,0.046415528,1.0289205,1.107439853,1.107439853,1.107439853,1.107439853,1,1,1,1,1,861.666,1.113972683,1.113972683,1.113972683,1.113972683,0.208180432,0.046415528,0.046415528,0.046415528,0.046415528,1.0289205,1.107439853,1.107439853,1.107439853,1.107439853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62941","Yes",891.97,5,24,24,24,24,5,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1.035169079,1.107837145,1.107837145,1.107837145,1.107837145,0.207033816,0.046159881,0.046159881,0.046159881,0.046159881,1.023253413,1.101340297,1.101340297,1.101340297,1.101340297,0.994492201,0.994492201,0.994492201,0.994492201,0.994492201,861.666,1.107837145,1.107837145,1.107837145,1.107837145,0.207033816,0.046159881,0.046159881,0.046159881,0.046159881,1.023253413,1.101340297,1.101340297,1.101340297,1.101340297,0.994492201,0.994492201,0.994492201,0.994492201,0.994492201,1,1,1,1,1,1,1,1,1,1
"63127","Yes",454.88,1,1,2,2,10,1,1,1,2,4,1,1,2,2,6,1,1,1,2,3,1,1,1.813499183,1.813499183,1.457617017,1,1,0.906749591,0.906749591,0.145761702,1,1,1.813499183,1.813499183,1.661449678,1,1,1,1,0.552032136,454.88,1,1,0.632322278,0.757744989,1,1,1,0.316161139,0.189436247,1,1,1,0.632322278,0.711366888,1,1,1,0.462332805,0.462332805,1,1,2,2,6,1,1,1,1,1
"63342","Yes",1064.32,2,4,12,20,29,1,1,1,2,2,2,4,9,15,15,1,1,1,2,2,1.945171431,0.594100138,0.38577461,0.546970315,0.787642407,0.972585715,0.148525034,0.032147884,0.027348516,0.027160083,1.945171431,1.536669001,1.279030921,2.477611593,35.47733333,1,0.185076599,0.085230967,0.085230967,0.085230967,1064.32,1,1,1.704998919,1.704998919,1,1,1,0.852499459,0.852499459,1,1,1,1.704998919,1.704998919,1,1,1,1,1,2,4,8,14,14,1,1,1,2,2
"63973","Yes",6207.03,1,1,1,7,23,1,1,1,1,1,1,1,1,6,19,1,1,1,1,1,1,1,1,6.353217535,8.224087604,1,1,1,0.907602505,0.357569026,1,1,1,55.25709962,31.63462617,1,1,1,1,1,6207.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,15,1,1,1,1,1
"64088","Yes",1262.88,1,3,9,18,29,8,16,21,51,118,1,3,7,15,16,8,16,19,41,64,1,1.607262854,1.054626434,0.568129822,0.906078704,1,0.535754285,0.117180715,0.031562768,0.031244093,1,1.186560433,2.105010501,1.517647483,42.096,1,1,0.21960457,0.101131694,0.101131694,319.09875,3.052978932,3.563076873,2.713332117,3.303620375,0.494705792,0.190811183,0.169670327,0.053202591,0.027996783,8.265462399,4.523371181,5.348693406,4.640893723,7.057955625,1,0.820089225,0.820089225,0.514830819,0.514830819,1,3,7,14,15,1,1,1,1,1
"64660","Yes",485.14,4,7,11,19,40,4,5,7,14,22,1,2,3,3,8,1,1,1,1,1,0.319000534,0.371023708,0.47988914,0.497472339,0.654461227,0.079750134,0.053003387,0.043626285,0.026182755,0.016361531,0.530085991,0.568492348,0.958679972,0.699643789,0.976814892,0.128763248,0.128763248,0.128763248,0.128763248,0.128763248,1520.8125,0.265235428,0.308097496,0.3685938,0.401740196,0.079750134,0.053047086,0.044013928,0.026328129,0.018260918,0.530085991,0.496540572,0.496540572,0.572571698,0.590191057,0.128763248,0.128763248,0.128763248,0.128763248,0.128763248,1,2,3,3,8,1,1,1,1,1
"64681","Yes",5958.15,2,3,7,19,30,1,2,6,9,11,2,3,6,15,17,1,2,6,9,11,1.989980211,2.465091166,2.892915705,2.565071745,3.854083676,0.994990105,0.821697055,0.413273672,0.135003776,0.128469456,1.989980211,4.717906689,5.598081404,9.931243124,86.28747285,1,1,1,0.477129893,0.477129893,5958.15,1.982201226,4.194575631,5.603188038,6.012729183,1,0.991100613,0.699095938,0.622576449,0.546611744,1,1.982201226,8.385855032,13.09483516,11.34885714,1,1,1,1,1,2,3,6,14,16,1,2,2,2,2
"64686","Yes",3767.69,4,7,11,19,40,4,5,7,14,22,1,2,3,3,8,1,1,1,1,1,2.477419143,2.881441058,3.726910819,3.863465305,5.082671023,0.619354786,0.411634437,0.338810074,0.203340279,0.127066776,4.116749161,4.415020272,7.445291967,5.433567442,7.586131218,1,1,1,1,1,1520.8125,2.05986905,2.392744062,2.862569926,3.119991177,0.619354786,0.41197381,0.34182058,0.20446928,0.141817781,4.116749161,3.856229018,3.856229018,4.446701286,4.583536596,1,1,1,1,1,1,2,3,3,8,1,1,1,1,1
"64815","Yes",2578.97,1,3,7,20,31,1,4,14,35,54,1,3,6,16,18,1,4,10,22,35,1,0.903093455,1.082624788,1.104195951,1.633028998,1,0.301031152,0.154660684,0.055209798,0.052678355,1,1,2.042133853,3.099239302,23.85726179,1,0.432847444,0.432847444,0.206524455,0.206524455,2578.97,3.161161026,5.7378023,5.59706319,5.529592075,1,0.790290257,0.409843021,0.159916091,0.102399853,1,8.443043984,11.20584849,10.06191721,10.19859614,1,1,1,1,1,1,3,6,15,17,1,1,1,1,1
"64941","Yes",1134.58,3,19,24,34,54,3,7,9,17,25,1,2,3,3,7,1,1,1,1,1,2.277754728,2.818139509,2.238374884,1.919656116,1.985406446,0.759251576,0.148323132,0.09326562,0.056460474,0.036766786,4.414192896,298.5736842,148.6998689,12.76745625,8.711121348,1,0.301134117,0.301134117,0.301134117,0.301134117,498.1133333,1.048098406,0.850176218,0.968216487,1.010799153,0.759251576,0.149728344,0.094464024,0.056953911,0.040431966,4.414192896,1.32951323,1.161242119,1.348731604,1.41329613,1,0.301134117,0.301134117,0.301134117,0.301134117,1,2,3,3,7,1,1,1,1,1
"64960","Yes",642.91,1,1,1,1,8,1,1,2,2,4,1,1,1,1,8,1,1,2,2,3,1,1,1,1,2.414334064,1,1,1,1,0.301791758,1,1,1,1,4.58076238,1,1,1,1,1,642.91,1,1.171280482,1.171280482,0.885038958,1,1,0.585640241,0.585640241,0.22125974,1,1,1.171280482,1.171280482,0.876544051,1,1,1,1,0.653443509,1,1,1,1,8,1,1,1,1,1
"65179","Yes",257.03,3,19,24,34,54,3,7,9,17,25,1,2,3,3,7,1,1,1,1,1,0.516007067,0.638426905,0.507085879,0.434882698,0.449777908,0.172002356,0.033601416,0.021128578,0.012790668,0.008329221,1,67.63947368,33.68676278,2.892364823,1.973434681,0.22654198,0.068219519,0.068219519,0.068219519,0.068219519,498.1133333,0.237438288,0.192600604,0.21934168,0.228988442,0.172002356,0.033919755,0.021400067,0.012902452,0.009159538,1,0.30119056,0.263070089,0.305544328,0.320170904,0.22654198,0.068219519,0.068219519,0.068219519,0.068219519,1,2,3,3,7,1,1,1,1,1
"65180","Yes",102.73,3,19,24,34,54,3,7,9,17,25,1,2,3,3,7,1,1,1,1,1,0.206238205,0.255167085,0.202672576,0.173814339,0.179767671,0.068746068,0.013429847,0.008444691,0.005112186,0.003329031,0.399680971,27.03421053,13.46395806,1.156023181,0.78874429,0.090544519,0.027266044,0.027266044,0.027266044,0.027266044,498.1133333,0.094899566,0.076978796,0.087666696,0.091522323,0.068746068,0.013557081,0.0085532,0.005156864,0.003660893,0.399680971,0.120380135,0.105144109,0.122120254,0.127966218,0.090544519,0.027266044,0.027266044,0.027266044,0.027266044,1,2,3,3,7,1,1,1,1,1
"65432","Yes",601.88,1,2,2,4,7,1,2,2,3,5,1,2,2,2,4,1,2,2,2,3,1,1.698091382,1.698091382,1.988781959,1.829295403,1,0.849045691,0.849045691,0.49719549,0.261327915,1,1.698091382,1.698091382,2.142341028,2.391734552,1,1,1,1,0.730428029,601.88,0.967038617,0.967038617,1.062347397,0.857975345,1,0.483519308,0.483519308,0.354115799,0.171595069,1,0.967038617,0.967038617,1,0.936180803,1,0.936180803,0.936180803,0.936180803,0.611741269,1,2,2,2,4,1,1,1,1,1
"65442","Yes",794.11,4,5,8,20,35,1,1,1,1,1,4,5,8,16,22,1,1,1,1,1,0.311915362,0.311107507,0.317427197,0.298983484,0.469962418,0.077978841,0.062221501,0.0396784,0.014949174,0.013427498,0.897269019,0.813678979,0.709397319,0.778436187,2.882013501,0.094617555,0.094617555,0.094617555,0.063592494,0.063592494,794.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,8,15,21,1,1,1,1,1
"65447","Yes",8392.84,4,5,8,20,35,1,1,1,1,1,4,5,8,16,22,1,1,1,1,1,3.296590813,3.288052698,3.354844641,3.159915558,4.966968535,0.824147703,0.65761054,0.41935558,0.157995778,0.141913387,9.483113567,8.599661868,7.49752326,8.227185618,30.45960659,1,1,1,0.672100376,0.672100376,8392.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,8,15,21,1,1,1,1,1
"65596","Yes",975.95,4,5,8,20,35,2,2,2,2,2,4,5,8,16,22,2,2,2,2,2,0.383339585,0.382346742,0.390113552,0.367446489,0.57757719,0.095834896,0.076469348,0.048764194,0.018372324,0.016502205,1.102730981,1,0.871839309,0.956687105,3.541953981,0.116283642,0.116283642,0.116283642,0.078154279,0.078154279,532.535,1.832649497,1.832649497,1.832649497,1.832649497,0.916324749,0.916324749,0.916324749,0.916324749,0.916324749,1.832649497,1.832649497,1.832649497,1.832649497,1.832649497,1,1,1,1,1,4,5,8,15,21,1,1,1,1,1
"65696","Yes",1591.85,4,7,26,36,58,4,7,12,19,29,1,1,2,3,7,1,1,1,1,1,1.052682046,1.477241392,2.468298001,2.429521261,2.501581654,0.263170512,0.211034485,0.094934538,0.067486702,0.043130718,0.915242933,1.403030196,92.36147375,12.6795173,9.695465481,0.657286785,0.657286785,0.422500259,0.422500259,0.422500259,1512.185,1.477241392,1.144629788,1.291781967,1.353367908,0.263170512,0.211034485,0.095385816,0.067988525,0.046667859,0.915242933,1.403030196,1.507704985,1.865347208,1.892311167,0.657286785,0.657286785,0.422500259,0.422500259,0.422500259,1,1,2,3,7,1,1,1,1,1
"65837","Yes",368.06,1,1,1,1,10,2,4,4,5,7,1,1,1,1,9,2,4,4,4,4,1,1,1,1,0.605692582,1,1,1,1,0.060569258,1,1,1,1,0.679353243,1,1,1,1,0.304811594,535.465,0.635759073,0.635759073,0.664224356,0.562722644,0.343682594,0.158939768,0.158939768,0.132844871,0.080388949,0.687365187,0.591360792,0.591360792,0.611517246,0.572490706,0.523653023,0.523653023,0.523653023,0.523653023,0.374090336,1,1,1,1,9,1,1,1,1,1
"65841","Yes",1886.68,4,7,26,36,58,4,7,12,19,29,1,1,2,3,7,1,1,1,1,1,1.247651577,1.750844483,2.925456841,2.879498177,2.964905032,0.311912894,0.25012064,0.112517571,0.07998606,0.051119052,1.084757067,1.66288847,109.4679431,15.02791828,11.49118373,0.7790243,0.7790243,0.50075245,0.50075245,0.50075245,1512.185,1.750844483,1.35662916,1.531035714,1.604028121,0.311912894,0.25012064,0.11305243,0.080580827,0.055311315,1.084757067,1.66288847,1.786950304,2.21083222,2.242790233,0.7790243,0.7790243,0.50075245,0.50075245,0.50075245,1,1,2,3,7,1,1,1,1,1
"66062","Yes",1318.47,2,6,10,20,36,1,1,1,1,1,2,6,9,16,23,1,1,1,1,1,1.955505128,0.685980821,0.617199689,0.500688771,0.785075518,0.977752564,0.114330137,0.061719969,0.025034439,0.021807653,1.955505128,1.48974611,1.177820558,1.292446588,4.421057926,1,0.157094619,0.157094619,0.105583352,0.105583352,1318.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,9,15,22,1,1,1,1,1
"66122","Yes",1717.88,4,8,27,37,62,4,8,15,21,33,1,1,2,3,7,1,1,1,1,1,1.468675193,1.281108482,2.523979095,2.586638039,2.561145993,0.367168798,0.16013856,0.093480707,0.069909136,0.041308806,1.561205247,1.195333837,11.57913184,11.27439785,6.024055826,1,0.709325516,0.455950463,0.455950463,0.455950463,1169.68,1.281108482,1.407709894,1.478302738,1.461500862,0.367168798,0.16013856,0.093847326,0.070395368,0.044287905,1.561205247,1.195333837,1.758249406,1.870819494,2.013030537,1,0.709325516,0.455950463,0.455950463,0.455950463,1,1,2,3,7,1,1,1,1,1
"66179","Yes",760.13,4,8,27,37,62,4,8,15,21,33,1,1,2,3,7,1,1,1,1,1,0.649861501,0.566866714,1.116813881,1.1445393,1.133259543,0.162465375,0.070858339,0.041363477,0.030933495,0.01827838,0.690804331,0.528913026,5.123550822,4.988711689,2.66553284,0.442481431,0.313863369,0.201749613,0.201749613,0.201749613,1169.68,0.566866714,0.622885488,0.654121511,0.646686992,0.162465375,0.070858339,0.041525699,0.031148643,0.019596576,0.690804331,0.528913026,0.777992713,0.827802886,0.890728632,0.442481431,0.313863369,0.201749613,0.201749613,0.201749613,1,1,2,3,7,1,1,1,1,1
"66276","Yes",345.61,2,3,4,5,9,2,5,6,7,9,1,1,2,2,4,1,3,4,4,4,0.574041009,0.574099811,0.72264796,0.729781663,0.886864217,0.287020504,0.191366604,0.18066199,0.145956333,0.098540469,0.574041009,0.574217452,0.729527488,0.7597828,1,0.402564879,0.402564879,0.402564879,0.402564879,0.402564879,602.065,0.600655558,0.58913306,0.608662727,0.537903234,0.287020504,0.120131112,0.098188843,0.086951818,0.059767026,0.574041009,0.574217452,0.555290451,0.574217452,0.537571355,0.402564879,0.402564879,0.402564879,0.402564879,0.351272513,1,1,2,2,4,1,1,1,1,1
"66481","Yes",918.25,4,8,27,37,62,4,8,15,21,33,1,1,2,3,7,1,1,1,1,1,0.785043773,0.684784655,1.34913021,1.382622988,1.36899685,0.196260943,0.085598082,0.049967786,0.037368189,0.022080594,0.83450341,0.638935953,6.189336748,6.026448776,3.220009117,0.534525112,0.379152301,0.243716972,0.243716972,0.243716972,1169.68,0.684784655,0.752456289,0.790189937,0.781208912,0.196260943,0.085598082,0.050163753,0.037628092,0.023672997,0.83450341,0.638935953,0.939828461,1,1.076015374,0.534525112,0.379152301,0.243716972,0.243716972,0.243716972,1,1,2,3,7,1,1,1,1,1
"66577","Yes",1282.46,4,8,27,37,62,4,8,15,21,33,1,1,2,3,7,1,1,1,1,1,1.096419534,0.956394151,1.88424234,1.931019524,1.911988783,0.274104883,0.119549269,0.069786753,0.052189717,0.030838529,1.16549659,0.892360253,8.644243731,8.416748704,4.497177122,0.746536429,0.529537337,0.34038363,0.34038363,0.34038363,1169.68,0.956394151,1.050906717,1.103606847,1.091063634,0.274104883,0.119549269,0.070060448,0.052552707,0.033062534,1.16549659,0.892360253,1.312597232,1.396634903,1.502800628,0.746536429,0.529537337,0.34038363,0.34038363,0.34038363,1,1,2,3,7,1,1,1,1,1
"66643","Yes",1186.55,4,12,31,40,66,3,11,18,23,36,2,2,3,4,8,1,1,1,1,1,2.008225508,1.087676574,1.77351301,1.772024768,1.781863209,0.502056377,0.090639714,0.057210097,0.044300619,0.026997927,2.451676223,1.127470544,4.616387192,4.160851422,3.514350028,1,0.48993538,0.314927714,0.314927714,0.314927714,585.7933333,1.0454319,1.064571939,1.049304607,1.053506732,0.675181236,0.095039264,0.059142885,0.045621939,0.029264076,3.278215223,1,1.2521039,1.292186224,1.400389472,1,0.48993538,0.314927714,0.314927714,0.314927714,2,2,3,4,8,1,1,1,1,1
"66711","Yes",748.75,3,5,12,18,37,1,1,1,1,1,3,5,11,16,26,1,1,1,1,1,2.269833571,1.601206973,0.426054324,0.447495668,0.451284488,0.75661119,0.320241395,0.035504527,0.02486087,0.012196878,5.463733217,5.463733217,0.970600054,0.970600054,2.333208688,1,0.567893088,0.089212948,0.089212948,0.059960056,748.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,11,16,25,1,1,1,1,1
"66776","Yes",431.51,2,2,6,16,25,3,7,9,10,12,2,2,6,14,18,3,6,6,6,6,1.585967363,1.585967363,1.106294065,1.322968025,1.617768573,0.792983681,0.792983681,0.184382344,0.082685502,0.064710743,1.585967363,1.585967363,2.186853841,2.557096296,2.915608108,1,1,0.34687299,0.34687299,0.34687299,471.3366667,0.818789017,0.787130158,0.80076233,0.719520109,0.305167573,0.11696986,0.087458906,0.080076233,0.059960009,0.880758476,0.880758476,0.876037924,0.878391858,0.78854219,0.876037924,0.502620789,0.502620789,0.502620789,0.438579908,2,2,6,13,16,1,1,1,1,1
"66777","Yes",489.93,1,1,1,1,7,3,7,9,10,12,1,1,1,1,7,3,6,6,6,6,1,1,1,1,3.431259943,1,1,1,1,0.490179992,1,1,1,1,4.8993,1,1,1,1,1,471.3366667,0.929640804,0.893695808,0.909173573,0.81693237,0.346482698,0.132805829,0.099299534,0.090917357,0.068077697,1,1,0.994640356,0.997312977,0.895299009,0.994640356,0.570668127,0.570668127,0.570668127,0.497957068,1,1,1,1,7,1,1,1,1,1
"66911","Yes",492.57,1,1,2,2,9,3,7,9,10,12,1,1,1,1,8,3,6,6,6,6,1,1,0.867597844,0.867597844,1.690176447,1,1,0.433798922,0.433798922,0.187797383,1,1,0.867597844,0.867597844,3.449369748,1,1,0.766157005,0.766157005,0.766157005,471.3366667,0.934650196,0.89851151,0.914072677,0.82133443,0.348349729,0.133521457,0.099834612,0.091407268,0.068444536,1.005388525,1.005388525,1,1.002687023,0.90012335,1,0.573743186,0.573743186,0.573743186,0.500640322,1,1,1,1,8,1,1,1,1,1
"67001","Yes",758.52,2,10,29,40,68,2,9,16,23,38,1,2,3,4,8,1,1,1,1,1,1.276862217,0.921630094,1.388260197,1.125173973,1.142709531,0.638431108,0.092163009,0.047871041,0.028129349,0.016804552,1.276862217,0.998939848,3.631367292,2.450870787,1.916591917,1,0.441544229,0.313198588,0.201322296,0.201322296,594.05,0.895396238,0.800164565,0.666138215,0.690647523,0.638431108,0.099488471,0.050010285,0.028962531,0.018174935,1.276862217,0.997881941,0.90387159,0.826049551,0.92276811,1,0.441544229,0.313198588,0.201322296,0.201322296,1,2,3,4,8,1,1,1,1,1
"67038","Yes",686.95,4,6,8,9,12,7,12,16,17,19,1,1,2,2,3,4,6,6,6,6,1.22576616,1.196141423,1.32273655,1.341233513,1.499525225,0.30644154,0.199356904,0.165342069,0.149025946,0.124960435,1.144373089,1.144373089,1.183621076,1.229154738,1.355251736,1,0.800156083,0.800156083,0.800156083,0.800156083,665.8028571,1.132528068,1.145575373,1.162078978,1.100765355,0.147394553,0.094377339,0.071598461,0.068357587,0.057935019,1,1.144373089,1.104803107,1.141340467,1.0705325,0.730401591,0.730401591,0.730401591,0.730401591,0.698205066,1,1,2,2,3,1,1,1,1,1
"67044","Yes",354.18,4,6,8,9,12,7,12,16,17,19,1,1,2,2,3,4,6,6,6,6,0.631984655,0.616710633,0.681980976,0.691517702,0.773130278,0.157996164,0.102785105,0.085247622,0.0768353,0.064427523,0.590019741,0.590019741,0.61025535,0.633731749,0.698745265,0.515583376,0.412547174,0.412547174,0.412547174,0.412547174,665.8028571,0.583912644,0.590639618,0.599148602,0.567536317,0.075994181,0.048659387,0.036914976,0.035244035,0.029870332,0.515583376,0.590019741,0.569618116,0.588456171,0.55194876,0.376582918,0.376582918,0.376582918,0.376582918,0.359982925,1,1,2,2,3,1,1,1,1,1
"67046","Yes",429.58,2,10,29,40,68,2,9,16,23,38,1,2,3,4,8,1,1,1,1,1,0.723137783,0.521955724,0.786226883,0.637230706,0.647161789,0.361568892,0.052195572,0.027111272,0.015930768,0.009517085,0.723137783,0.565739308,2.056587514,1.388025461,1.085442118,0.566339714,0.250064032,0.177376799,0.114016811,0.114016811,594.05,0.50709845,0.453164971,0.377260526,0.391141121,0.361568892,0.056344272,0.028322811,0.016402632,0.010293187,0.723137783,0.565140173,0.511898378,0.467824666,0.522600227,0.566339714,0.250064032,0.177376799,0.114016811,0.114016811,1,2,3,4,8,1,1,1,1,1
"67070","Yes",717.49,1,2,2,2,7,7,12,16,17,19,1,1,1,1,6,4,6,6,6,6,1,1.188467973,1.188467973,1.188467973,3.127330353,1,0.594233987,0.594233987,0.594233987,0.446761479,1,1.188467973,1.188467973,1.188467973,7.1749,1,1,1,1,1,665.8028571,1.182877303,1.196504657,1.21374197,1.149702503,0.153947329,0.098573109,0.074781541,0.071396586,0.060510658,1.044457384,1.195248923,1.153919763,1.192081478,1.118125575,0.762873335,0.762873335,0.762873335,0.762873335,0.729245436,1,1,1,1,6,1,1,1,1,1
"67088","Yes",945.22,3,7,11,12,15,13,23,29,30,32,1,1,2,2,3,6,6,6,6,6,1.174570563,1.421105649,1.582817902,1.614884229,1.792101421,0.391523521,0.203015093,0.143892537,0.134573686,0.119473428,1,1.473016566,1.570445936,1.628622627,1.691275408,0.958067688,0.958067688,0.958067688,0.958067688,0.958067688,760.0807692,1.362527952,1.407477999,1.422780565,1.391416992,0.095659874,0.059240346,0.048533724,0.047426019,0.043481781,1.184664361,1.375966228,1.399828209,1.425897012,1.387794654,0.958067688,0.958067688,0.958067688,0.958067688,0.958067688,1,1,2,2,3,1,1,1,1,1
"67090","Yes",986.59,3,7,11,12,15,13,23,29,30,32,1,1,2,2,3,6,6,6,6,6,1.225978685,1.483304016,1.652094024,1.685563818,1.870537379,0.408659562,0.211900574,0.150190366,0.140463651,0.124702492,1.043767588,1.537486949,1.639180568,1.699903511,1.765298454,1,1,1,1,1,760.0807692,1.422162515,1.469079917,1.485052239,1.452315958,0.099846676,0.061833153,0.050657928,0.049501741,0.045384874,1.236514263,1.436188951,1.461095314,1.488305086,1.44853508,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1
"67095","Yes",443.68,5,6,14,22,31,13,23,29,30,32,1,1,7,15,20,6,6,6,6,6,0.580795321,0.581175459,0.817300962,0.859364256,0.890649081,0.116159064,0.096862576,0.05837864,0.039062012,0.028730616,0.556073595,0.569258404,0.810944683,1.251124427,1.514266212,0.459414962,0.459414962,0.351906344,0.22184,0.22184,760.0807692,0.639561586,0.66066084,0.667843762,0.653121909,0.044902111,0.027807025,0.022781408,0.022261459,0.02041006,0.556073595,0.645869423,0.657070079,0.669306602,0.651421608,0.449710619,0.449710619,0.449710619,0.449710619,0.449710619,1,1,7,15,20,1,1,1,1,1
"67097","Yes",797.88,5,6,14,22,31,13,23,29,30,32,1,1,7,15,20,6,6,6,6,6,1.044457651,1.045141262,1.469771212,1.545414607,1.60167483,0.20889153,0.17419021,0.104983658,0.070246118,0.05166693,1,1.023710547,1.458340568,2.249925978,2.723139932,0.826176547,0.826176547,0.632841314,0.39894,0.39894,760.0807692,1.150138383,1.188081659,1.200998876,1.174524227,0.080748503,0.050006017,0.040968333,0.040033296,0.036703882,1,1.161481913,1.181624311,1.203629534,1.171466536,0.808725002,0.808725002,0.808725002,0.808725002,0.808725002,1,1,7,15,20,1,1,1,1,1
"67102","Yes",756.67,1,2,3,3,3,13,23,29,30,32,1,1,1,1,1,6,6,6,6,6,1,1.211408536,1.199698755,1.199698755,1.199698755,1,0.605704268,0.399899585,0.399899585,0.399899585,1,1.211408536,1.176945451,1.176945451,1.176945451,1,1,1,1,1,760.0807692,1.090734459,1.126717989,1.138968039,1.113860789,0.076577894,0.047423237,0.038852344,0.037965601,0.03480815,0.948350629,1.101492103,1.120594159,1.141462826,1.110961026,0.766954865,0.766954865,0.766954865,0.766954865,0.766954865,1,1,1,1,1,1,1,1,1,1
"67103","Yes",151.46,3,9,20,42,71,3,8,19,25,41,1,2,2,4,8,1,1,1,1,1,0.250156905,0.253944775,0.172214813,0.224974324,0.229024697,0.083385635,0.028216086,0.008610741,0.005356532,0.0032257,0.206889957,0.249933993,0.199466632,0.489385764,0.352576936,0.162364393,0.127647381,0.062538968,0.040199698,0.040199698,605.46,0.254455192,0.169441687,0.137690759,0.14258895,0.083385635,0.031806899,0.008917984,0.00550763,0.003477779,0.206889957,0.260764768,0.199255391,0.164944187,0.188667024,0.162364393,0.127647381,0.062538968,0.040199698,0.040199698,1,2,2,4,8,1,1,1,1,1
"67106","Yes",451.92,2,4,8,17,26,13,23,29,30,32,1,2,6,13,17,6,6,6,6,6,0.801873736,1.081588206,1.0426537,1.225115812,1.533177535,0.400936868,0.270397051,0.130331713,0.072065636,0.058968367,0.801873736,1.023103132,1.398808326,2.105478941,2.678044444,0.669273147,0.669273147,0.363279743,0.363279743,0.363279743,760.0807692,0.651439487,0.672930595,0.680246919,0.665251653,0.04573603,0.028323456,0.023204503,0.022674897,0.020789114,0.566400963,0.657864473,0.669273147,0.681736927,0.663519773,0.45806262,0.45806262,0.45806262,0.45806262,0.45806262,1,2,6,12,16,1,1,1,1,1
